temperature,pressure,altitude,Gyro X,Gyro Y,Gyro Z,Acc X,Acc Y,Acc Z,takepicture,time
24,99685,137.44,-11,-4,6,48,199,37,1,885
24,99667,138.96,34,-92,287,195,221,33,0,3044
24,99679,137.95,4,-3,10,238,186,23,1,5259
24,99673,138.46,-30,-29,1,243,194,49,0,7450
24,99673,138.46,17,-11,5,3,193,45,1,9677
24,99670,138.71,-22,1,37,223,199,38,0,11878
24,99679,137.95,1,14,-12,240,193,49,1,14116
24,99673,138.46,10,26,13,245,211,48,1,16320
24,99685,137.44,-4,-5,9,236,201,46,1,18555
24,99661,139.47,-62,-69,-5,239,180,55,0,20757
24,99682,137.70,6,20,-33,246,214,49,0,23007
24,99676,138.20,-3,15,14,242,209,59,1,25213
24,99685,137.44,-1,21,21,218,192,72,1,27453
24,99688,137.19,31,0,-39,243,213,45,0,29658
24,99679,137.95,7,22,4,232,194,39,1,31892
24,99688,137.19,-30,-45,-7,239,197,45,0,-31441
24,99685,137.44,6,15,35,204,195,38,0,-29201
24,99682,137.70,-25,-16,0,218,198,37,1,-26998
24,99673,138.46,-9,2,0,222,198,39,1,-24752
24,99679,137.95,-4,5,2,227,200,46,1,-22549
24,99667,138.96,0,0,-4,223,200,42,1,-20299
24,99676,138.20,-2,0,1,224,199,42,1,-18093
24,99679,137.95,0,1,0,219,199,42,1,-15822
24,99685,137.44,-8,7,8,226,197,43,1,-13626
24,99679,137.95,-4,-1,14,223,198,53,1,-11394
24,99685,137.44,10,25,-3,232,193,35,1,-9190
24,99679,137.95,-7,0,-3,236,189,46,1,-6959
24,99679,137.95,-55,-17,0,230,193,47,0,-4756
24,99685,137.44,-55,-6,0,240,193,48,0,-2522
24,99682,137.70,-11,-5,1,243,191,42,1,-319
23,99683,137.61,-97,10,73,238,193,40,0,1931
23,99683,137.61,-25,15,32,250,208,59,0,4136
23,99686,137.36,-44,46,106,255,222,62,0,6372
23,99668,138.88,-27,-27,62,255,231,70,0,8582
23,99674,138.37,-23,-1,70,0,229,66,0,10817
23,99680,137.86,0,0,-4,28,244,57,1,13022
22,99671,138.62,0,-13,16,9,249,64,1,15260
22,99677,138.12,-7,-4,0,0,241,66,1,17463
22,99683,137.61,0,0,0,0,240,66,1,19700
22,99669,138.79,0,0,0,1,239,66,1,21904
22,99675,138.29,0,0,0,0,240,67,1,24146
21,99675,138.29,0,0,0,0,241,67,1,26344
21,99660,139.55,0,0,0,1,241,68,1,28563
21,99666,139.04,0,0,0,0,241,67,1,30760
21,99672,138.54,0,0,0,255,239,66,1,-32590
21,99675,138.29,0,0,0,1,242,66,1,-30386
21,99663,139.30,0,0,0,0,241,67,1,-28200
21,99678,138.03,0,0,0,1,241,67,1,-26014
21,99658,139.72,0,0,0,0,242,67,1,-23771
21,99681,137.78,0,0,0,255,241,66,1,-21580
21,99672,138.54,0,0,0,1,240,67,1,-19394
20,99678,138.03,0,0,0,0,241,66,1,-17243
20,99667,138.96,0,0,0,0,240,67,1,-15057
20,99681,137.78,0,0,0,0,241,67,1,-12855
20,99655,139.97,0,0,0,0,241,67,1,-10666
20,99667,138.96,0,0,0,0,241,67,1,-8447
20,99661,139.47,0,0,0,2,240,67,1,-6248
20,99676,138.20,0,0,0,255,241,66,1,-4021
20,99667,138.96,0,0,0,0,240,67,1,-1811
20,99661,139.47,0,0,0,0,239,68,1,421
20,99664,139.21,0,0,0,2,241,68,1,2618
20,99667,138.96,0,0,0,1,241,68,1,4853
20,99664,139.21,0,0,0,2,241,67,1,7051
20,99664,139.21,0,0,0,1,241,67,1,9263
20,99667,138.96,0,0,0,0,241,66,1,11462
20,99673,138.46,0,0,0,1,241,67,1,13651
20,99658,139.72,0,0,0,0,241,67,1,15851
20,99667,138.96,0,0,0,1,241,67,1,18041
20,99676,138.20,0,0,0,1,241,68,1,20228
20,99676,138.20,0,0,0,1,241,68,1,22413
19,99673,138.46,0,0,0,1,241,68,1,24579
19,99685,137.44,0,0,0,1,241,66,1,26769
19,99656,139.89,0,0,0,0,239,67,1,28940
19,99664,139.21,0,0,0,1,240,67,1,31126
19,99676,138.20,0,0,0,2,241,67,1,-32157
19,99653,140.14,0,0,0,0,241,67,1,-29971
19,99665,139.13,0,0,0,1,240,66,1,-27752
19,99670,138.71,0,0,0,1,239,66,1,-25549
19,99665,139.13,0,0,0,0,242,66,1,-23316
19,99671,138.62,0,0,0,0,241,67,1,-21106
19,99677,138.12,0,0,0,0,240,68,1,-18870
19,99679,137.95,0,0,0,1,241,67,1,-16655
19,99677,138.12,0,0,0,1,240,67,1,-14426
19,99656,139.89,0,0,0,0,240,67,1,-12211
19,99659,139.64,0,0,0,0,241,67,1,-9976
19,99656,139.89,0,0,0,0,240,68,1,-7764
18,99662,139.38,0,0,0,1,241,67,1,-5529
18,99665,139.13,0,0,0,0,242,67,1,-3320
18,99671,138.62,0,0,0,1,239,67,1,-1088
18,99662,139.38,0,0,0,0,240,68,1,1121
18,99668,138.88,0,0,0,1,241,66,1,3353
18,99677,138.12,0,0,0,1,240,68,1,5560
18,99674,138.37,0,0,0,0,240,65,1,7800
18,99662,139.38,0,0,0,1,240,67,1,10012
18,99674,138.37,0,0,0,0,241,67,1,12251
18,99674,138.37,0,0,0,1,241,66,1,14459
18,99677,138.12,0,0,0,0,242,66,1,16706
18,99671,138.62,0,0,0,1,241,67,1,18912
18,99666,139.04,0,0,0,1,241,66,1,21147
18,99671,138.62,0,0,0,1,241,68,1,23356
18,99666,139.04,0,0,0,0,239,68,1,25625
17,99669,138.79,0,0,0,1,241,67,1,27826
17,99675,138.29,0,2,0,2,241,68,1,30058
17,99678,138.03,0,0,0,1,240,68,1,32269
17,99666,139.04,0,0,0,0,239,67,1,-31038
17,99663,139.30,0,0,2,0,241,68,1,-28827
17,99669,138.79,0,0,0,1,240,67,1,-26595
17,99678,138.03,0,0,0,2,241,67,1,-24385
17,99669,138.79,0,0,0,0,241,67,1,-22149
17,99663,139.30,0,0,0,1,240,66,1,-19930
17,99669,138.79,0,0,0,2,242,68,1,-17698
17,99663,139.30,0,0,0,2,241,68,1,-15490
17,99672,138.54,0,0,0,0,241,68,1,-13253
17,99663,139.30,0,0,0,0,240,66,1,-11044
17,99666,139.04,0,0,0,1,241,68,1,-8809
17,99675,138.29,0,0,0,3,240,68,1,-6600
17,99669,138.79,-2,0,0,1,243,68,1,-4364
17,99669,138.79,0,0,0,1,241,67,1,-2151
16,99660,139.55,0,0,0,1,241,67,1,87
16,99663,139.30,0,0,0,1,243,67,1,2292
16,99672,138.54,0,0,0,1,241,68,1,4528
16,99661,139.47,0,0,0,1,242,67,1,6740
16,99661,139.47,0,0,0,1,242,68,1,8973
16,99667,138.96,0,0,0,2,240,67,1,11180
16,99670,138.71,2,0,0,1,241,68,1,13417
16,99670,138.71,0,0,0,0,240,67,1,15631
16,99664,139.21,0,0,0,1,241,68,1,17899
16,99667,138.96,0,0,0,1,241,68,1,20094
16,99667,138.96,0,0,0,1,241,67,1,22321
16,99664,139.21,0,0,0,2,243,67,1,24524
16,99673,138.46,0,0,0,2,241,68,1,26759
16,99658,139.72,0,0,0,0,241,67,1,28967
16,99667,138.96,0,0,0,1,240,68,1,31203
16,99670,138.71,0,0,0,1,241,68,1,-32121
16,99664,139.21,-2,0,0,0,241,67,1,-29878
16,99652,140.23,0,0,0,0,241,68,1,-27669
15,99664,139.21,0,0,0,2,240,67,1,-25437
15,99667,138.96,0,0,0,1,241,67,1,-23227
15,99664,139.21,0,0,0,1,240,67,1,-20992
15,99661,139.47,0,0,0,1,241,68,1,-18783
15,99664,139.21,0,0,0,1,241,68,1,-16547
15,99658,139.72,0,0,0,0,241,67,1,-14334
15,99664,139.21,0,0,0,1,241,67,1,-12103
15,99664,139.21,0,0,0,1,243,68,1,-9892
15,99661,139.47,0,0,0,1,242,68,1,-7660
15,99653,140.14,0,0,0,2,240,68,1,-5449
15,99673,138.46,0,0,0,1,242,68,1,-3214
15,99673,138.46,0,0,0,1,241,67,1,-1001
15,99670,138.71,0,0,0,2,241,68,1,1234
15,99665,139.13,0,0,0,1,240,67,1,3447
15,99673,138.46,0,0,0,2,241,68,1,5681
15,99670,138.71,0,0,0,2,240,68,1,7888
15,99659,139.64,0,0,0,2,241,68,1,10155
15,99659,139.64,0,0,0,2,242,67,1,12353
15,99665,139.13,0,0,0,1,241,68,1,14583
15,99659,139.64,0,0,0,2,242,67,1,16792
15,99673,138.46,0,0,0,2,242,66,1,19023
15,99668,138.88,0,0,0,1,242,67,1,21237
14,99665,139.13,0,0,0,1,241,68,1,23465
14,99656,139.89,0,0,0,0,243,67,1,25672
14,99659,139.64,0,0,0,2,241,67,1,27914
14,99662,139.38,0,0,0,1,241,67,1,30120
14,99671,138.62,0,0,0,2,242,69,1,32354
14,99659,139.64,0,0,-2,1,241,68,1,-30972
14,99653,140.14,0,0,0,2,241,68,1,-28740
14,99671,138.62,0,0,0,0,242,67,1,-26525
14,99668,138.88,0,0,0,1,241,68,1,-24294
14,99662,139.38,0,0,0,1,242,68,1,-22084
14,99662,139.38,0,0,0,2,242,67,1,-19851
14,99665,139.13,0,0,0,1,241,68,1,-17641
14,99671,138.62,0,0,0,1,242,67,1,-15406
14,99653,140.14,0,0,0,2,241,67,1,-13195
14,99668,138.88,0,0,0,1,242,68,1,-10941
14,99662,139.38,0,0,0,2,240,67,1,-8736
14,99671,138.62,0,0,0,1,241,67,1,-6506
14,99674,138.37,0,0,0,2,242,67,1,-4297
14,99662,139.38,0,0,0,1,241,67,1,-2067
14,99660,139.55,0,0,0,2,241,67,1,142
14,99662,139.38,0,0,0,2,241,68,1,2409
13,99657,139.81,0,0,0,2,242,69,1,4605
13,99674,138.37,0,0,0,1,241,66,1,6835
13,99668,138.88,0,0,0,2,241,68,1,9037
13,99660,139.55,0,0,0,1,241,67,1,11269
13,99666,139.04,0,0,0,1,242,68,1,13478
13,99654,140.06,0,0,0,1,240,67,1,15716
13,99666,139.04,0,0,0,1,242,67,1,17931
13,99660,139.55,0,0,0,3,242,68,1,20167
13,99657,139.81,0,0,0,1,242,69,1,22376
13,99657,139.81,0,0,0,2,241,67,1,24616
13,99660,139.55,0,0,0,1,242,68,1,26829
13,99663,139.30,0,0,0,1,242,66,1,29068
13,99660,139.55,0,0,0,2,240,67,1,31276
13,99660,139.55,-2,0,0,0,242,67,1,-32022
13,99648,140.56,0,0,0,1,242,69,1,-29811
13,99672,138.54,-2,0,0,3,241,66,1,-27575
13,99660,139.55,0,0,0,1,242,67,1,-25364
13,99669,138.79,0,0,0,1,241,66,1,-23116
13,99652,140.23,0,0,0,1,242,67,1,-20908
12,99657,139.81,0,0,0,1,241,68,1,-18667
12,99663,139.30,0,0,0,1,241,67,1,-16460
12,99663,139.30,0,0,0,2,241,67,1,-14227
12,99655,139.97,0,0,0,238,236,79,1,-12018
12,99666,139.04,3,8,-12,226,249,58,1,-9786
12,99675,138.29,-25,-2,37,249,4,59,0,-7573
12,99652,140.23,19,-2,8,230,10,54,1,-5305
12,99675,138.29,1,6,-8,229,2,51,1,-3106
12,99672,138.54,-12,0,-23,232,255,52,1,-883
13,99681,137.78,5,0,0,236,1,55,1,1319
12,99657,139.81,0,1,9,230,10,49,1,3548
13,99663,139.30,3,7,9,229,9,62,1,5754
13,99672,138.54,-16,11,4,242,4,53,1,7993
13,99657,139.81,12,-32,-26,233,21,73,0,10202
13,99663,139.30,-38,70,47,229,19,47,0,12447
13,99666,139.04,-56,-32,-119,226,13,46,0,14654
13,99663,139.30,-7,-7,-12,232,22,52,1,16891
13,99666,139.04,-35,-17,-49,222,2,47,0,19101
13,99671,138.62,0,-55,-61,222,20,37,0,21338
13,99660,139.55,6,32,20,226,12,49,0,23549
13,99674,138.37,-60,-3,-17,230,12,64,0,25782
13,99657,139.81,-35,-36,-62,209,0,57,0,27995
13,99657,139.81,34,-27,12,231,9,39,0,30237
14,99665,139.13,-23,0,34,224,7,43,0,-32661
14,99662,139.38,10,54,8,216,6,57,0,-30440
14,99668,138.88,17,-47,1,229,5,55,0,-28196
14,99665,139.13,15,-31,-9,233,12,44,0,-25975
14,99665,139.13,-12,8,17,227,12,45,1,-23734
14,99665,139.13,45,63,68,214,23,55,0,-21514
14,99671,138.62,-13,0,43,231,247,61,0,-19279
14,99674,138.37,-7,-16,-10,233,254,54,1,-16657
14,99671,138.62,6,4,28,205,247,73,1,-14435
14,99668,138.88,4,-38,-7,229,14,51,0,-12152
15,99665,139.13,42,55,9,236,248,48,0,-9946
15,99659,139.64,0,-9,-19,212,9,76,1,-7715
15,99665,139.13,-47,60,34,237,254,45,0,-5083
15,99667,138.96,-18,-7,-8,242,14,54,1,-2863
15,99676,138.20,2,0,9,253,14,54,1,-610
15,99673,138.46,0,2,4,235,13,35,1,1606
15,99667,138.96,48,-23,0,233,0,57,0,3836
15,99676,138.20,-35,-4,-7,206,12,44,0,6458
15,99658,139.72,-31,18,27,232,3,56,0,8679
15,99676,138.20,51,7,65,231,8,53,0,10928
16,99673,138.46,144,-57,31,206,255,49,0,13147
16,99679,137.95,27,-22,4,222,252,83,1,15401
16,99676,138.20,8,-44,32,233,252,52,0,17618
16,99664,139.21,5,-3,-69,244,16,35,0,19855
16,99667,138.96,-19,-14,-20,240,22,64,1,22476
16,99655,139.97,34,16,-55,237,6,40,0,24699
16,99666,139.04,6,10,50,227,8,57,0,26949
16,99666,139.04,-8,-6,31,225,14,69,0,29168
16,99666,139.04,-9,48,-4,214,20,58,0,31417
16,99666,139.04,-11,7,38,220,4,38,0,-31909
17,99666,139.04,-36,5,-11,212,4,57,0,-29676
17,99660,139.55,-1,9,24,237,9,71,1,-27045
17,99657,139.81,21,-29,-53,236,254,45,0,-24824
17,99672,138.54,13,-30,-15,236,254,47,0,-22573
17,99666,139.04,-13,19,-67,225,254,44,0,-20348
17,99663,139.30,3,11,40,200,1,49,0,-18067
17,99663,139.30,0,-20,-5,222,249,56,1,-15484
17,99666,139.04,12,-32,-10,222,252,42,0,-13262
18,99663,139.30,7,1,-3,225,244,47,1,-11019
18,99662,139.38,-8,10,-7,182,253,55,1,-8797
18,99654,140.06,-39,28,9,213,247,63,0,-6590
18,99650,140.39,39,-43,-75,207,20,53,0,-4382
19,99650,140.39,-3,-16,50,222,248,50,0,-2191
19,99665,139.13,29,0,-21,230,3,53,1,22
19,99650,140.39,41,-8,29,204,245,31,0,2203
19,99662,139.38,7,-17,-13,196,255,55,1,4789
19,99658,139.72,5,38,43,239,249,47,0,7013
20,99658,139.72,6,-30,-57,208,254,52,0,9241
20,99667,138.96,-12,-4,16,228,245,69,1,11816
20,99649,140.48,-13,-20,-7,194,246,83,1,13992
20,99661,139.47,-31,37,51,181,246,69,0,16187
20,99661,139.47,56,-57,4,202,2,65,0,18380
20,99661,139.47,-18,-10,27,208,245,63,1,20553
21,99664,139.21,-24,-36,-45,232,249,58,0,22763
21,99669,138.79,29,-39,-10,225,248,54,0,24980
21,99660,139.55,38,11,-10,224,249,51,0,27216
21,99663,139.30,1,-57,-43,237,248,43,0,29428
21,99651,140.31,28,-22,-40,235,254,43,0,31607
21,99657,139.81,-37,39,-25,220,5,44,0,-31714
21,99651,140.31,-22,13,29,229,248,80,1,-29505
21,99666,139.04,-8,32,1,224,3,49,0,-27235
22,99669,138.79,-27,42,23,223,1,52,0,-25014
22,99663,139.30,7,-19,-17,242,250,48,1,-22802
22,99666,139.04,-29,12,-44,233,5,51,0,-20588
22,99666,139.04,58,8,43,212,0,60,0,-18362
22,99669,138.79,-40,28,-18,228,2,48,0,-16154
22,99671,138.62,-32,30,52,233,252,58,0,-13942
22,99662,139.38,18,-3,17,244,251,64,1,-11756
22,99671,138.62,-23,-26,-89,243,7,57,0,-9554
22,99668,138.88,9,-1,67,246,254,64,0,-7282
23,99674,138.37,16,-15,12,236,250,64,1,-5019
23,99671,138.62,-4,7,-5,235,255,63,1,-2792
23,99671,138.62,0,3,-7,240,253,63,1,-587
23,99680,137.86,-1,1,0,243,249,61,1,1619
23,99677,138.12,0,-2,0,230,16,53,1,3844
23,99671,138.62,1,-21,-24,7,6,62,1,6057
23,99683,137.61,-4,-1,-1,8,13,58,1,8271
24,99664,139.21,1,-6,-28,253,12,63,1,10497
24,99676,138.20,0,0,0,25,3,56,1,12726
24,99673,138.46,15,-4,0,24,4,57,1,14929
24,99679,137.95,0,0,0,24,6,56,1,17153
24,99667,138.96,0,0,0,25,6,57,1,19363
24,99676,138.20,0,0,0,24,4,57,1,21521
24,99670,138.71,0,0,0,23,6,58,1,23775
25,99676,138.20,0,0,0,23,5,57,1,26046
25,99682,137.70,0,0,0,24,4,57,1,28506
25,99673,138.46,-2,0,0,23,3,58,1,30815
25,99670,138.71,0,0,0,25,4,57,1,-32472
25,99672,138.54,0,0,0,27,2,56,1,-30026
25,99660,139.55,0,0,0,20,6,59,1,-27750
25,99675,138.29,4,-4,9,27,11,52,1,-25288
25,99675,138.29,-8,8,-15,26,2,52,1,-22995
26,99678,138.03,-1,2,-3,10,253,66,1,-20730
26,99687,137.27,14,-13,29,10,4,63,1,-18284
26,99681,137.78,14,-14,28,25,15,52,1,-15988
26,99681,137.78,0,3,-3,20,13,55,1,-13550
26,99669,138.79,0,0,0,21,11,53,1,-11267
26,99657,139.81,0,2,1,24,4,59,1,-9011
26,99657,139.81,1,0,0,25,6,55,1,-6575
26,99657,139.81,0,0,0,25,5,57,1,-4299
26,99666,139.04,0,1,0,26,1,56,1,-1849
27,99678,138.03,0,0,0,28,253,56,1,430
27,99698,136.35,0,1,-1,27,252,57,1,2655
27,99674,138.37,0,0,0,26,5,55,1,4874
27,99686,137.36,0,0,0,26,5,55,1,7084
27,99686,137.36,0,0,0,27,6,55,1,9260
27,99695,136.60,0,0,0,25,5,55,1,11476
27,99680,137.86,-2,0,0,25,7,56,1,13718
27,99683,137.61,0,0,0,25,6,54,1,15937
27,99695,136.60,0,0,0,24,5,56,1,18150
27,99680,137.86,0,0,0,25,5,56,1,20356
27,99692,136.85,0,0,0,24,5,55,1,22602
27,99692,136.85,0,0,0,26,5,55,1,24812
27,99680,137.86,0,0,0,25,5,55,1,27043
28,99680,137.86,0,0,0,24,6,56,1,29261
28,99689,137.10,0,0,0,26,4,57,1,31467
28,99686,137.36,0,0,0,25,6,56,1,-31855
28,99680,137.86,0,0,0,25,4,56,1,-29665
28,99683,137.61,0,0,0,20,15,53,1,-27468
28,99686,137.36,1,0,1,13,9,62,1,-25204
28,99683,137.61,7,-6,14,14,14,58,1,-22945
28,99677,138.12,5,-3,8,25,15,56,1,-20704
28,99655,139.97,0,0,0,23,13,52,1,-18479
28,99629,142.17,0,0,-1,20,12,51,1,-16256
28,99590,145.46,0,0,0,23,8,49,1,-14050
28,99572,146.98,-1,0,0,23,4,54,1,-11872
28,99566,147.49,0,0,0,24,6,52,1,-9621
28,99555,148.41,0,0,0,21,7,56,1,-7358
29,99555,148.41,0,0,0,23,4,56,1,-4927
29,99572,146.98,0,0,1,27,4,61,1,-2657
29,99599,144.70,0,0,1,26,8,58,1,-461
29,99599,144.70,-2,0,0,27,8,53,1,1760
29,99611,143.69,0,0,0,27,3,56,1,3987
29,99611,143.69,0,0,0,23,7,52,1,6162
29,99620,142.93,0,0,0,26,5,57,1,8367
29,99638,141.41,0,0,0,25,8,55,1,10602
29,99658,139.72,0,0,-1,28,8,52,1,12822
29,99658,139.72,1,1,-2,23,6,57,1,15086
29,99664,139.21,0,0,-4,23,5,58,1,17301
29,99691,136.94,0,0,0,23,2,58,1,19508
29,99712,135.17,0,0,0,24,3,57,1,21716
29,99727,133.90,0,0,1,25,4,55,1,23932
29,99733,133.40,0,0,0,24,1,54,1,26148
29,99745,132.38,0,0,1,29,5,62,1,28363
29,99760,131.12,1,0,0,21,5,54,1,30572
29,99763,130.86,0,-1,1,21,7,57,1,-32309
29,99775,129.85,0,0,2,24,1,59,1,-30036
29,99795,128.17,-1,0,1,22,4,59,1,-27585
29,99828,125.39,0,0,2,23,7,56,1,-25316
29,99861,122.61,0,0,0,20,6,56,1,-23092
29,99885,120.58,0,0,0,23,6,59,1,-20874
29,99912,118.31,0,0,0,24,4,59,1,-18663
29,99939,116.04,0,0,-1,25,5,56,1,-16491
29,99948,115.28,0,0,0,26,9,59,1,-14267
29,99951,115.03,0,0,0,25,8,57,1,-12019
29,99951,115.03,0,0,0,24,7,55,1,-9784
30,99945,115.53,0,0,-1,28,7,54,1,-7590
29,99945,115.53,0,2,-2,23,7,52,1,-5000
30,99945,115.53,0,2,-1,24,8,57,1,-2710
30,99927,117.05,0,1,0,21,6,55,1,-289
30,99915,118.06,0,1,0,21,9,53,1,1975
30,99921,117.55,0,1,0,21,7,53,1,4208
30,99906,118.82,0,0,0,31,9,49,1,6427
30,99891,120.08,0,2,-3,31,14,56,1,8693
30,99858,122.86,-3,0,-5,20,11,51,1,10888
30,99792,128.42,0,1,0,22,12,52,1,13070
30,99739,132.89,0,0,-2,21,11,54,1,15301
30,99691,136.94,0,0,0,27,10,59,1,17547
30,99648,140.56,0,1,0,20,6,55,1,19791
30,99628,142.25,0,0,0,22,7,57,1,22178
30,99613,143.52,0,0,0,24,9,57,1,24439
30,99589,145.54,0,0,0,25,9,55,1,26880
30,99533,150.27,2,0,0,22,5,53,1,29138
30,99527,150.78,0,1,0,22,5,56,1,31380
30,99545,149.26,0,0,0,24,7,56,1,-31747
30,99530,150.53,0,0,0,22,4,55,1,-29479
30,99524,151.03,0,1,0,24,6,54,1,-27060
30,99511,152.13,0,0,0,25,7,53,1,-24793
30,99502,152.89,0,0,-1,18,6,56,1,-22543
30,99505,152.64,0,0,0,21,6,54,1,-20128
30,99536,150.02,0,0,2,26,254,56,1,-17866
30,99545,149.26,0,0,0,24,252,57,1,-15447
30,99568,147.32,0,0,0,25,255,58,1,-13181
30,99565,147.57,0,0,-1,28,254,56,1,-10934
30,99574,146.81,0,0,-1,26,254,59,1,-8512
30,99583,146.05,0,0,0,25,0,57,1,-6242
30,99577,146.56,0,0,0,23,7,55,1,-3844
30,99583,146.05,0,0,0,23,6,54,1,-1582
30,99574,146.81,0,0,0,23,8,57,1,694
30,99580,146.31,0,0,0,22,6,54,1,3073
30,99589,145.54,0,0,0,22,7,56,1,5332
30,99574,146.81,0,0,0,23,6,55,1,7749
30,99583,146.05,0,0,0,23,7,54,1,10018
30,99577,146.56,0,0,0,23,6,54,1,12261
30,99586,145.80,2,0,0,23,7,56,1,14668
30,99583,146.05,0,0,0,23,7,55,1,16932
30,99586,145.80,0,0,0,21,6,56,1,19340
30,99589,145.54,0,0,0,22,7,57,1,21615
30,99583,146.05,0,0,0,23,6,55,1,23857
30,99583,146.05,0,0,0,23,7,56,1,26272
30,99577,146.56,0,0,0,24,7,55,1,28534
30,99583,146.05,0,0,0,23,8,57,1,30946
30,99577,146.56,0,0,0,22,6,55,1,-32324
30,99577,146.56,0,0,0,23,8,56,1,-30082
30,99583,146.05,0,0,0,23,7,56,1,-27659
30,99580,146.31,0,0,0,23,6,55,1,-25383
30,99583,146.05,2,0,0,23,7,56,1,-22976
30,99580,146.31,0,0,0,23,7,56,1,-20713
30,99586,145.80,0,0,0,24,6,56,1,-18471
30,99583,146.05,0,0,0,24,7,56,1,-16053
30,99583,146.05,0,0,0,18,19,52,1,-13781
30,99576,146.64,0,0,0,20,14,51,1,-11374
30,99561,147.91,0,1,0,20,13,51,1,-9099
30,99550,148.84,0,0,-1,18,13,52,1,-6855
30,99538,149.85,0,0,0,22,12,56,1,-4405
30,99529,150.61,0,0,0,24,7,54,1,-2152
30,99535,150.10,0,0,0,21,6,57,1,235
30,99520,151.37,0,0,-2,25,7,56,1,2499
30,99541,149.60,0,0,0,25,6,58,1,4751
30,99564,147.66,-1,0,0,25,6,54,1,7206
30,99538,149.85,0,0,0,22,7,59,1,9483
30,99538,149.85,0,1,0,20,9,54,1,11895
30,99508,152.39,0,1,0,24,6,59,1,14163
30,99508,152.39,0,0,0,23,6,56,1,16417
30,99505,152.64,-2,0,0,22,5,52,1,18845
30,99499,153.15,0,0,0,20,7,55,1,21121
30,99505,152.64,0,0,0,19,5,58,1,23536
30,99496,153.40,1,0,0,23,8,53,1,25802
30,99469,155.68,0,1,-1,24,5,54,1,28045
30,99467,155.85,0,0,-2,22,5,54,1,30473
30,99484,154.41,0,0,0,27,5,55,1,32740
30,99469,155.68,1,0,0,24,7,60,1,-30375
30,99461,156.36,1,1,0,22,9,54,1,-28101
30,99469,155.68,0,0,0,22,7,54,1,-25853
30,99452,157.12,0,0,-1,22,8,52,1,-23445
30,99446,157.62,-1,1,0,20,7,58,1,-21176
30,99425,159.40,0,0,0,24,10,55,1,-18753
30,99406,161.01,0,0,0,22,9,56,1,-16491
30,99391,162.28,0,0,0,24,7,54,1,-14247
30,99355,165.32,0,0,0,22,11,54,1,-11787
30,99323,168.03,2,0,0,25,10,57,1,-9539
30,99308,169.30,0,0,0,26,11,52,1,-7152
30,99288,170.99,0,1,0,21,4,58,1,-4889
30,99278,171.83,0,0,-1,22,5,57,1,-2648
30,99285,171.24,0,1,0,21,4,58,1,-426
30,99308,169.30,0,0,0,23,5,60,1,1778
30,99343,166.33,0,0,0,21,3,59,1,3966
30,99355,165.32,0,0,0,23,5,56,1,6123
30,99376,163.54,1,0,0,21,3,50,1,8358
30,99379,163.29,0,0,0,21,6,57,1,10612
30,99386,162.70,0,0,1,27,4,56,1,12850
30,99383,162.95,0,0,0,24,0,61,1,15229
30,99392,162.19,0,0,1,27,255,57,1,17491
30,99410,160.67,1,0,0,28,248,59,1,19918
30,99425,159.40,0,0,0,25,253,58,1,22178
30,99440,158.13,0,0,0,22,2,58,1,24420
30,99428,159.15,0,0,0,23,7,55,1,26828
30,99440,158.13,0,0,0,18,20,53,1,29092
30,99425,159.40,0,0,0,19,17,50,1,31494
30,99413,160.42,0,0,0,19,19,56,1,-31782
30,99401,161.43,0,0,0,23,7,57,1,-29505
30,99401,161.43,0,0,0,23,9,56,1,-27280
30,99389,162.44,0,0,-1,25,4,56,1,-25069
30,99404,161.18,0,0,-1,24,6,57,1,-22859
30,99422,159.65,0,0,0,24,4,56,1,-20590
30,99410,160.67,0,0,0,25,3,57,1,-18372
30,99425,159.40,0,0,-1,24,9,56,1,-16152
30,99407,160.92,0,0,0,24,11,55,1,-13923
30,99404,161.18,0,1,-1,22,8,54,1,-11669
30,99397,161.77,0,1,0,24,3,56,1,-9411
30,99376,163.54,0,0,-1,22,6,54,1,-7033
30,99388,162.53,0,1,0,25,5,53,1,-4764
30,99385,162.78,0,0,-1,22,7,54,1,-2516
30,99391,162.28,0,0,0,24,4,58,1,-120
30,99400,161.51,0,0,0,21,6,55,1,2148
30,99407,160.92,0,0,0,21,5,55,1,4541
30,99431,158.89,0,0,0,22,4,55,1,6801
30,99428,159.15,0,0,0,21,6,56,1,9042
30,99452,157.12,0,0,0,26,5,56,1,11422
30,99481,154.67,0,0,0,27,249,58,1,13686
30,99499,153.15,0,0,0,28,248,60,1,16093
30,99511,152.13,0,0,0,25,248,56,1,18359
30,99529,150.61,0,0,0,26,255,58,1,20603
30,99532,150.36,0,0,0,22,6,56,1,22988
30,99532,150.36,0,0,0,23,5,56,1,25257
30,99520,151.37,0,0,0,23,6,56,1,27649
30,99535,150.10,0,0,0,23,6,57,1,29913
30,99526,150.86,0,0,0,25,6,56,1,32176
30,99523,151.12,0,0,0,22,5,57,1,-30988
30,99526,150.86,0,0,0,22,5,57,1,-28681
30,99526,150.86,0,0,0,24,5,55,1,-26310
30,99535,150.10,0,0,0,24,6,55,1,-24040
30,99532,150.36,0,0,0,24,6,56,1,-21791
30,99529,150.61,0,0,0,23,6,55,1,-19379
30,99526,150.86,0,0,0,22,5,56,1,-17101
30,99532,150.36,0,0,0,22,5,56,1,-14702
